species,date,latitude,longitude
Pronghorn,24/05/2022,40.59789167,-121.1038444
Pronghorn,13/06/2022,41.8019605,-122.4464984
Pronghorn,17/06/2022,37.92078713,-118.5925562
Pronghorn,13/06/2022,39.751645,-120.3022867
Pronghorn,13/06/2022,39.72756833,-120.24961
Pronghorn,13/06/2022,39.72759333,-120.2495867
Pronghorn,30/06/2022,35.35042203,-120.0054982
Pronghorn,30/06/2022,35.35176913,-120.0083508
Pronghorn,30/06/2022,35.15460743,-119.8066385
Pronghorn,27/06/2022,41.78088546,-120.4642357
Pronghorn,27/06/2022,41.78517778,-120.4660806
Pronghorn,29/06/2022,41.80565115,-122.3992603
Pronghorn,29/06/2022,35.32993095,-119.8897293
Pronghorn,29/06/2022,35.26416259,-119.9788037
Pronghorn,01/07/2022,41.90551787,-120.3303758
Pronghorn,07/07/2022,41.73454116,-120.8539345
Pronghorn,23/06/2022,40.51690333,-120.0520862
Pronghorn,21/07/2022,38.03720833,-118.901755
Pronghorn,26/07/2022,35.351505,-120.0033195
Pronghorn,27/07/2022,35.35144167,-120.0409555
Pronghorn,03/08/2022,37.92451389,-118.6358976
Pronghorn,08/08/2022,40.78855278,-120.1653944
Pronghorn,11/08/2022,41.90243694,-122.0053338
Pronghorn,19/08/2022,35.34880864,-120.0087995
Pronghorn,05/09/2022,41.89146465,-120.0943918
Pronghorn,05/09/2022,41.8911845,-120.0986465
Pronghorn,14/09/2022,35.18111551,-119.8714199
Pronghorn,14/09/2022,38.15021336,-119.1284267
Pronghorn,04/09/2022,40.98713333,-120.4960333
Pronghorn,29/09/2022,41.1212775,-121.1441396
Pronghorn,23/07/2022,35.12266947,-119.6934892
Pronghorn,22/10/2022,35.16697222,-119.8449444
Pronghorn,05/11/2022,35.14661667,-119.7919083
Pronghorn,06/04/2022,34.93297638,-118.5721533
Pronghorn,19/10/2021,34.84437812,-118.6870183
Pronghorn,19/10/2021,34.84426117,-118.6869888
Pronghorn,23/11/2022,39.79225843,-120.0697779
Pronghorn,25/11/2022,39.72368216,-120.2459593
Pronghorn,09/11/2022,35.17247919,-119.8361174
Pronghorn,01/10/2022,41.94323404,-121.9317181
Pronghorn,04/02/2023,35.15454128,-119.8017158
Pronghorn,16/03/2023,35.48799333,-120.0608017
Pronghorn,17/03/2023,34.86952345,-118.5811939
Pronghorn,16/03/2023,35.29468167,-119.6792183
Pronghorn,31/03/2023,35.16569504,-119.8346895
Pronghorn,07/04/2023,37.2145,-118.2446133
Pronghorn,30/03/2008,35.16994796,-119.8191103
Pronghorn,30/03/2008,35.1736129,-119.8009342
Pronghorn,08/04/2023,35.07720833,-119.560425
Pronghorn,18/04/2009,41.60908447,-120.709512
Pronghorn,13/04/2023,35.27037962,-119.8271948
Pronghorn,16/04/2023,34.81789858,-118.7234249
Pronghorn,05/04/2023,35.4651206,-119.8467635
Pronghorn,19/02/2020,35.22156149,-119.8630488
Pronghorn,23/04/2023,35.4622446,-120.0875162
Pronghorn,29/04/2023,35.35726167,-120.0405972
Pronghorn,19/04/2023,35.10535982,-119.6581644
Pronghorn,20/04/2023,35.15117491,-119.6106612
Pronghorn,14/05/2023,41.92576412,-121.9455582
Pronghorn,12/05/2023,35.0755063,-119.6610968
Pronghorn,17/05/2023,39.73469722,-120.0312167
Pronghorn,11/05/2023,40.73187345,-121.0760291
Pronghorn,11/05/2023,40.73193849,-121.0761149
Pronghorn,19/05/2023,39.550755,-120.0500417
Pronghorn,18/05/2023,40.73193099,-121.076308
Pronghorn,23/05/2023,40.56316437,-120.6397585
Pronghorn,25/05/2023,35.06693617,-119.636605
Pronghorn,23/05/2023,40.73246549,-121.0760632
Pronghorn,23/05/2023,35.09736239,-119.7300561
Pronghorn,30/05/2023,41.97067947,-121.6457339
Pronghorn,27/05/2023,35.36671563,-120.0325073
Pronghorn,31/05/2023,35.35156751,-120.0195752
Pronghorn,31/05/2023,35.34624761,-120.0052845
Pronghorn,28/04/2023,35.35690187,-120.0517531
Pronghorn,04/06/2023,41.86548667,-121.91368
Pronghorn,08/06/2023,35.4095,-120.0942695
Pronghorn,11/06/2023,39.76020647,-120.3461514
Pronghorn,09/06/2023,40.75281305,-121.0880971
Pronghorn,05/06/2023,41.97032167,-121.7081833
Pronghorn,13/06/2023,41.4565165,-120.629366
Pronghorn,19/06/2023,40.48151735,-120.1836447
Pronghorn,21/06/2023,37.46288611,-117.938075
Pronghorn,23/04/2023,35.46290374,-120.0882191
Pronghorn,25/06/2023,35.35761322,-120.0406462
Pronghorn,25/06/2023,35.35151569,-120.0165006
Pronghorn,25/06/2023,35.14617391,-119.7791368
Pronghorn,30/06/2023,37.995125,-118.9057917
Pronghorn,29/06/2023,40.89968378,-120.5568116
Pronghorn,02/07/2023,37.98026574,-118.9309501
Pronghorn,01/07/2023,40.65907479,-120.9712142
Pronghorn,05/07/2023,40.75426,-121.0897397
Pronghorn,29/06/2023,41.9717075,-121.7260158
Pronghorn,17/07/2023,40.73162473,-121.0762866
Pronghorn,19/07/2023,35.17006833,-119.8223376
Pronghorn,04/06/2022,37.48171749,-117.9048393
Pronghorn,02/07/2023,40.35239006,-120.2485135
Pronghorn,29/06/2023,40.23261528,-120.3322325
Pronghorn,02/08/2023,40.80080033,-121.0767798
Pronghorn,13/08/2023,35.26588667,-119.9368533
Pronghorn,25/08/2023,35.14449454,-119.7695991
Pronghorn,02/08/2023,40.7270377,-121.0797612
Pronghorn,11/09/2023,41.94480887,-121.9328482
Pronghorn,16/09/2023,40.71771561,-121.082166
Pronghorn,02/10/2023,35.1585,-119.8172083
Pronghorn,04/10/2023,35.14618312,-119.7814872
Pronghorn,02/10/2023,35.15716424,-119.8133223
Pronghorn,05/10/2023,35.14301383,-119.7738033
Pronghorn,05/10/2023,35.1496,-119.773689
Pronghorn,05/06/2023,41.78123139,-122.0231892
Pronghorn,25/10/2023,35.14623732,-119.7898789
Pronghorn,08/10/2023,40.73306357,-121.0767157
Pronghorn,08/11/2023,41.79544311,-122.435503
Pronghorn,19/11/2023,40.73168291,-121.0764673
Pronghorn,25/06/2020,39.76280333,-120.3387917
Pronghorn,29/11/2023,41.93479722,-121.6354556
Pronghorn,29/11/2023,41.93480278,-121.6354556
Pronghorn,09/04/2013,35.1898639,-119.8632972
Pronghorn,16/12/2023,37.03550833,-117.4611967
Pronghorn,20/12/2023,35.15164454,-119.7737501
Pronghorn,14/12/2023,37.19031823,-117.5632324
Pronghorn,19/01/2024,35.13618883,-119.7738883
Pronghorn,15/02/2024,35.16156667,-119.8353417
Pronghorn,15/02/2024,35.16270833,-119.8373556
Pronghorn,29/05/2023,40.6219187,-121.1079893
Pronghorn,31/05/2023,40.695849,-121.202903
Pronghorn,09/06/2023,40.7328969,-121.0777894
Pronghorn,26/07/2023,39.826713,-120.373719
Pronghorn,29/05/2023,40.6219187,-121.1079893
Pronghorn,23/03/2024,35.35067833,-120.037125
Pronghorn,27/03/2024,35.12330899,-119.7399246
Pronghorn,29/03/2024,35.114175,-119.6149833
Pronghorn,31/03/2024,41.79207557,-122.4533971
Pronghorn,01/04/2023,40.43679298,-120.3881281
Pronghorn,01/04/2023,40.46378863,-120.3013877
Pronghorn,02/04/2024,40.31652222,-120.0119056
Pronghorn,01/04/2024,35.19357762,-119.7429009
Pronghorn,03/04/2024,35.06569927,-119.6296448
Pronghorn,05/04/2024,35.08855357,-119.7013546
Pronghorn,03/04/2024,35.03128883,-119.486555
Pronghorn,06/04/2024,34.8342758,-118.6481103
Pronghorn,09/03/2024,41.85464167,-121.9182667
Pronghorn,01/04/2024,35.43697465,-120.070536
Pronghorn,10/04/2024,35.16475656,-119.82295
Pronghorn,10/04/2024,35.15960684,-119.8121852
Pronghorn,17/04/2024,34.778105,-118.6696817
Pronghorn,18/04/2024,40.44702833,-120.2681717
Pronghorn,19/04/2024,41.77222151,-122.3746833
Pronghorn,22/04/2024,35.18451318,-119.8473081
Pronghorn,21/04/2024,35.357106,-120.015546
Pronghorn,17/04/2024,35.15310655,-119.7915345
Pronghorn,27/04/2024,40.48826682,-120.0812106
Pronghorn,28/04/2024,35.34875556,-120.0005563
American Pronghorn,26/04/2024,34.82639051,-118.6469184
Pronghorn,28/04/2024,40.7285793,-120.1452637
Pronghorn,28/04/2024,40.7177729,-120.1398842
Pronghorn,25/04/2024,35.15867725,-119.8049341
Pronghorn,29/04/2024,40.4432394,-120.2713753
Pronghorn,03/05/2024,35.08495833,-119.6828
Pronghorn,05/05/2024,35.15692083,-119.8267802
Pronghorn,16/05/2024,35.12286117,-119.7199633
Pronghorn,24/05/2024,35.1735566,-119.8449192
Pronghorn,22/05/2024,40.59280486,-121.0755921
Pronghorn,22/05/2024,40.59259154,-121.0752447
Pronghorn,24/05/2024,35.17509293,-119.8501096
Pronghorn,30/05/2024,35.3516,-120.0125722
Pronghorn,22/03/2024,35.35960707,-120.0173149
Pronghorn,27/05/2024,39.75442156,-120.0377854
Pronghorn,05/06/2024,35.06558875,-119.6290869
Pronghorn,27/05/2024,42.0009843,-121.8588922
Pronghorn,06/06/2024,38.32016735,-119.116893
Pronghorn,14/06/2024,39.77295589,-120.3243868
Pronghorn,27/05/2024,39.75573167,-120.3676917
Pronghorn,14/09/1999,35.12615457,-119.6421052
Pronghorn,06/07/2024,41.1747557,-121.0579109
Pronghorn,15/07/2024,35.13481919,-119.7748551
Pronghorn,27/07/2024,35.16764593,-119.8449725
Pronghorn,04/08/2024,35.14595833,-119.773095
Pronghorn,13/11/2005,35.18368857,-119.8451223
Pronghorn,13/07/2024,39.75841103,-120.278237
Pronghorn,22/04/2023,35.46366351,-120.087677
Pronghorn,07/09/2024,34.97188809,-118.8227669
Pronghorn,07/09/2024,34.97561563,-118.8212623
Pronghorn,07/09/2024,40.634755,-120.4840167
Pronghorn,11/09/2024,41.30455036,-120.1124584
Pronghorn,22/06/2024,41.65796747,-120.4578956
American Pronghorn,01/09/2024,39.80959667,-120.2226783
Pronghorn,29/09/2024,34.83764667,-118.66372
Pronghorn,29/09/2024,34.83767,-118.6637283
Pronghorn,10/08/2024,37.47916167,-117.861145
Pronghorn,30/09/2024,39.7597297,-120.2637818
Pronghorn,17/08/2024,38.34472676,-119.4363768
Pronghorn,23/07/2022,41.84174348,-120.0309662
Pronghorn,14/10/2024,39.75865064,-120.2152255
Pronghorn,17/08/2024,39.74925333,-120.30563
Pronghorn,12/10/2024,34.82968961,-118.6664599
Pronghorn,09/11/2024,35.16049651,-119.799624
Pronghorn,10/11/2024,35.15242634,-119.81867
Pronghorn,17/05/2024,35.22319716,-120.1055186
Pronghorn,03/11/2024,39.758095,-120.26825
Pronghorn,01/11/2024,35.15192525,-119.8041805
Pronghorn,02/04/2023,40.53934609,-120.9061369
Pronghorn,08/12/2024,35.35281291,-120.0223706
Pronghorn,26/08/2012,35.36822073,-120.0556806
American Pronghorn,17/06/2015,35.351569,-120.015061
American Pronghorn,17/06/2015,35.160056,-119.845054
Pronghorn,16/01/2025,35.11532204,-119.7515929
Pronghorn,30/01/2025,40.40553477,-120.2108648
Pronghorn,30/01/2025,40.40444681,-120.2152524
American Pronghorn,03/08/2024,39.76271944,-120.3426722
Pronghorn,02/02/2025,34.91437997,-118.6245968
Pronghorn,13/02/2025,41.83478833,-122.4857417
Pronghorn,14/02/2025,41.8273677,-122.4936888
Pronghorn,16/02/2025,41.82530333,-122.4942033
Pronghorn,17/02/2025,41.88141905,-122.4809208
Pronghorn,16/02/2025,37.2701292,-117.8393286
Pronghorn,27/05/2004,35.18851346,-119.9160233
Pronghorn,13/01/2006,35.756974,-120.271947
Pronghorn,23/10/2010,35.31224146,-119.720192
Pronghorn,23/02/2025,35.81568349,-120.3545787
Pronghorn,23/02/2025,35.81883669,-120.3580676
Pronghorn,14/01/2025,41.77992191,-122.0161098
Pronghorn,15/02/2025,41.77573131,-121.9983693
Pronghorn,13/12/2013,35.1898639,-119.8632972
Pronghorn,10/03/2025,35.80318,-120.3614117
Pronghorn,17/03/2025,40.42886497,-120.2911233
Pronghorn,24/03/2025,35.31588333,-119.9972083
Pronghorn,24/03/2025,35.36615833,-120.0575472
Pronghorn,12/01/2025,37.12386389,-121.7097778
Pronghorn,24/03/2025,35.32845441,-120.0056624
Pronghorn,25/03/2025,35.32236199,-120.0316078
Pronghorn,26/03/2025,35.30047778,-120.0132528
Pronghorn,26/03/2025,35.316265,-119.997765
Pronghorn,31/03/2025,35.18543964,-119.9444936
Pronghorn,31/03/2025,35.17828081,-119.9253631
Pronghorn,04/04/2025,35.52249466,-119.7572958
Pronghorn,06/04/2025,35.30783855,-119.9782725
Pronghorn,02/04/2025,35.14917899,-119.7701296
Pronghorn,12/04/2025,37.93425194,-118.6146921
Pronghorn,04/04/2025,35.28052027,-120.0006207
Pronghorn,04/04/2025,41.89148731,-120.0100923
Pronghorn,19/04/2025,40.608045,-120.160325
Pronghorn,20/04/2025,35.14711904,-119.7932963
Pronghorn,18/04/2025,41.38985289,-120.5424658
Pronghorn,18/04/2025,35.35084262,-120.0383247
Pronghorn,21/04/2025,35.05784989,-119.607149
Pronghorn,19/04/2025,35.29705772,-120.0061283
Pronghorn,17/04/2025,41.79346904,-120.3817405
Pronghorn,22/04/2025,35.20248043,-119.9328886
Pronghorn,23/04/2025,35.30933511,-119.7065859
Pronghorn,26/04/2025,35.18992,-119.8632133
Pronghorn,25/04/2025,34.85373715,-118.6316037
Pronghorn,27/04/2025,37.11465833,-117.497305
Pronghorn,27/04/2025,35.05627445,-119.5957691
Pronghorn,27/04/2025,35.05597972,-119.5958059
Pronghorn,30/04/2025,35.24550221,-119.9124248
Pronghorn,30/04/2025,35.14636979,-119.7890468
Pronghorn,30/04/2025,40.72933667,-120.1457278
Pronghorn,30/04/2025,41.87653067,-120.5261915
Pronghorn,02/05/2025,35.05860223,-119.7662471
Pronghorn,02/05/2025,35.19095701,-119.6811217
Pronghorn,05/05/2025,41.83193833,-122.45935
Pronghorn,05/05/2025,35.21066667,-119.8732083
Pronghorn,10/05/2025,35.35049277,-120.0764654
Pronghorn,15/05/2025,35.31788062,-119.9997254
Pronghorn,15/05/2025,35.30941591,-119.9894742
Pronghorn,15/05/2025,35.14627546,-119.7814205
Pronghorn,15/05/2025,35.09228607,-119.7300422
Pronghorn,17/05/2025,39.76833333,-120.2076867
Pronghorn,18/05/2025,39.82680333,-120.1135638
Pronghorn,18/05/2025,35.35371032,-120.0189524
Pronghorn,19/05/2025,35.1169044,-119.7523441
Pronghorn,13/07/2023,34.84998867,-118.6542998
Pronghorn,16/05/2025,40.62115944,-120.9319356
Pronghorn,19/05/2025,40.74271607,-120.8124379
Pronghorn,22/05/2025,35.11688617,-119.7514417
Pronghorn,23/05/2025,41.90936287,-121.7610014
Pronghorn,25/05/2025,41.86571677,-120.3239189
Pronghorn,27/05/2025,40.46976496,-120.241615
Pronghorn,27/05/2025,35.33612833,-120.0299222
Pronghorn,30/03/2021,35.73537833,-120.2837617
Pronghorn,29/05/2025,34.99787994,-119.496011
Pronghorn,30/05/2025,35.11179732,-119.7401029
Pronghorn,30/05/2025,35.0206058,-119.5331426
Pronghorn,31/05/2025,37.42402994,-117.8743135
Pronghorn,23/05/2025,39.79019833,-120.327095
Pronghorn,06/06/2025,34.99687,-119.4936833
Pronghorn,16/04/2025,35.30686046,-120.0036621
Pronghorn,11/06/2025,35.20199677,-119.8830595
Pronghorn,15/07/2018,39.40698833,-122.22998
Pronghorn,07/05/2025,35.05380283,-118.3532717
Pronghorn,17/06/2025,37.94082697,-118.685921
Pronghorn,14/06/2025,40.48180556,-120.2187722
Pronghorn,14/05/2025,40.34327833,-120.1894217
Pronghorn,11/07/2019,41.87053378,-122.0569383
Pronghorn,15/06/2025,39.76242333,-120.2678117
Pronghorn,20/06/2025,38.05371383,-119.0769583
Pronghorn,21/06/2025,35.10948498,-119.9465351
American Pronghorn,15/06/2025,41.40063833,-120.5605783
Pronghorn,10/10/2024,35.58929821,-120.1731759
Pronghorn,24/06/2025,39.689447,-120.2854979
Pronghorn,25/06/2025,35.36105333,-120.0407028
Pronghorn,24/06/2025,39.76278667,-120.3367383
Pronghorn,02/07/2025,41.78351117,-120.4630987
Pronghorn,28/06/2025,39.5842175,-120.5295115
Pronghorn,08/07/2025,38.07916557,-118.9888042
Pronghorn,27/06/2025,41.93412881,-121.941961
Pronghorn,27/06/2025,41.99619873,-121.8631632
Pronghorn,12/07/2025,37.9372893,-118.6147352
Pronghorn,13/07/2025,41.70921557,-120.37526
Pronghorn,12/07/2025,41.44504261,-120.5483437
Pronghorn,16/07/2025,40.44803903,-120.2675121
Pronghorn,12/07/2025,37.88844092,-118.7121128
Pronghorn,21/01/2023,35.13519717,-119.8378133
Pronghorn,13/07/2025,37.92642,-118.63076
Pronghorn,11/07/2025,41.4522739,-120.5258103
Pronghorn,11/07/2025,41.4522739,-120.5258103
Pronghorn,11/07/2025,41.4522739,-120.5258103
Pronghorn,22/07/2025,39.96016389,-120.0410528
Pronghorn,23/07/2025,35.81745447,-120.3687092
Pronghorn,27/07/2025,35.18155919,-119.8442721
Pronghorn,27/07/2025,38.26812,-118.9951467
Pronghorn,27/07/2025,38.26950688,-118.9979935
Pronghorn,26/03/2025,35.31727167,-119.9990083
Pronghorn,30/08/2024,35.13992783,-119.7587583
Pronghorn,07/08/2025,37.56868744,-117.978241
Pronghorn,13/07/2025,41.38217811,-120.0831027
Pronghorn,16/08/2025,37.98839384,-118.9132772
Pronghorn,24/08/2025,39.81485333,-120.3243783
Pronghorn,28/08/2025,34.91561986,-118.6625459
Pronghorn,13/08/2025,39.6987883,-120.0306931
Pronghorn,22/08/2025,40.33434609,-120.3455783
Pronghorn,04/07/2025,41.94465,-121.9300694
Pronghorn,08/09/2025,39.8148012,-120.3243554
Pronghorn,16/09/2025,40.58536167,-120.5310283
Pronghorn,11/09/2025,37.48666333,-117.9095467
Pronghorn,20/09/2025,34.81823333,-118.6473533
Pronghorn,24/09/2025,35.14301625,-119.7738317
Pronghorn,24/09/2025,35.34966747,-120.0052607
Pronghorn,04/06/2025,41.41417678,-120.3863978
Pronghorn,27/09/2025,41.0923951,-120.4723237
Pronghorn,12/09/2025,35.1062661,-119.7349024
Pronghorn,24/09/2025,35.34779474,-120.0247741
Pronghorn,26/09/2025,37.93755103,-118.6119446
Pronghorn,27/09/2025,41.4871146,-120.5424555
Pronghorn,02/10/2025,34.83128455,-118.7881642
Pronghorn,24/02/2019,35.534417,-120.087611
Pronghorn,06/10/2025,39.75828833,-120.279125
Pronghorn,18/01/2024,35.04374235,-118.2484183
Pronghorn,14/10/2025,41.81787923,-121.9377234
Pronghorn,25/10/2025,34.83975747,-118.6652705
Pronghorn,25/10/2025,34.83927596,-118.6650946
Pronghorn,25/10/2025,34.83889094,-118.6646144
Pronghorn,25/10/2025,34.83918925,-118.6647289
Pronghorn,24/08/2016,35.28038364,-120.037399
Pronghorn,28/10/2025,39.78448599,-120.1857803
Pronghorn,27/10/2025,40.81343211,-120.6864738
Pronghorn,31/10/2025,35.80571436,-120.3569325
Pronghorn,30/04/2005,35.11248887,-119.9135491
Pronghorn,21/04/2017,35.05732698,-119.6020937
Pronghorn,23/09/2025,39.81452167,-120.3233117
Pronghorn,09/07/2024,40.62800753,-121.2968434
Pronghorn,19/07/2024,40.71282303,-121.2320783
Pronghorn,13/07/2025,39.794069,-120.3757665
Pronghorn,10/05/2025,35.15954057,-119.8623989
Pronghorn,20/11/2025,39.49335211,-122.2502285
Pronghorn,10/07/2025,37.81669892,-118.6943087
Pronghorn,22/03/2012,35.1898639,-119.8632972
American Pronghorn,19/12/2013,35.1898639,-119.8632972
Pronghorn,11/03/2007,35.16378963,-119.8033532